participant,task,trial,choice,correct_choice,reward,block,condition,category,object,all_features,feature1,feature2,feature3
60,0,215,f,j,-1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
60,0,216,j,j,1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
60,0,217,f,f,1.0,3,4,0,Small Black Square,"[0, 1, 1]",0,1,1
60,0,218,f,f,1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
60,0,219,j,j,1.0,3,4,1,Small White Square,"[0, 0, 1]",0,0,1
60,0,220,j,j,1.0,3,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
60,0,221,f,f,1.0,3,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
60,0,222,j,j,1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
60,0,223,j,j,1.0,3,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
60,0,224,f,f,1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
60,0,225,f,f,1.0,3,4,0,Small Black Square,"[0, 1, 1]",0,1,1
60,0,226,f,f,1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
60,0,227,j,j,1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
60,0,228,j,j,1.0,3,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
60,0,229,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
60,0,230,j,j,1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
60,0,231,j,j,1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
60,0,232,f,f,1.0,3,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
60,0,233,j,j,1.0,3,4,1,Small White Square,"[0, 0, 1]",0,0,1
60,0,234,f,f,1.0,3,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
60,0,235,j,j,1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
60,0,236,j,j,1.0,3,4,1,Small White Square,"[0, 0, 1]",0,0,1
60,0,237,j,j,1.0,3,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
60,0,238,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
60,0,239,f,f,1.0,3,4,0,Small Black Square,"[0, 1, 1]",0,1,1
60,0,240,f,f,1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
60,0,241,j,j,1.0,3,4,1,Small White Square,"[0, 0, 1]",0,0,1
60,0,242,j,j,1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
60,0,243,f,f,1.0,3,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
60,0,244,f,j,-1.0,3,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
60,0,245,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
60,0,246,f,f,1.0,3,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
60,0,247,f,f,1.0,3,4,0,Small Black Square,"[0, 1, 1]",0,1,1
60,0,248,j,j,1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
60,0,249,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
60,0,250,f,f,1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
60,0,251,j,j,1.0,3,4,1,Small White Square,"[0, 0, 1]",0,0,1
60,0,252,j,f,-1.0,3,4,0,Small Black Square,"[0, 1, 1]",0,1,1
60,0,253,j,j,1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
60,0,254,j,j,1.0,3,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
60,0,255,j,j,1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
60,0,256,j,j,1.0,3,4,1,Small White Square,"[0, 0, 1]",0,0,1
60,0,257,j,j,1.0,3,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
60,0,258,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
60,0,259,j,j,1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
60,0,260,f,f,1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
60,0,261,f,f,1.0,3,4,0,Small Black Square,"[0, 1, 1]",0,1,1
60,0,262,f,f,1.0,3,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
60,0,263,f,f,1.0,3,4,0,Small Black Square,"[0, 1, 1]",0,1,1
60,0,264,j,j,1.0,3,4,1,Small White Triangle,"[0, 0, 0]",0,0,0
60,0,265,f,j,-1.0,3,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
60,0,266,j,j,1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
60,0,267,j,j,1.0,3,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
60,0,268,f,f,1.0,3,4,0,Big White Square,"[1, 0, 1]",1,0,1
60,0,269,j,j,1.0,3,4,1,Small White Square,"[0, 0, 1]",0,0,1
60,0,270,f,f,1.0,3,4,0,Big Black Square,"[1, 1, 1]",1,1,1
60,0,271,f,f,1.0,3,4,0,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,0,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,1,j,f,-1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,2,f,f,1.0,0,3,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,3,f,j,-1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,4,j,j,1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,5,f,j,-1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,6,j,f,-1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,7,f,j,-1.0,0,3,1,Big White Square,"[1, 0, 1]",1,0,1
61,0,8,f,f,1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,9,f,f,1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,10,f,j,-1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,11,j,j,1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,12,f,f,1.0,0,3,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,13,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,14,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,15,f,j,-1.0,0,3,1,Big White Square,"[1, 0, 1]",1,0,1
61,0,16,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,17,j,f,-1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,18,f,f,1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,19,f,j,-1.0,0,3,1,Big White Square,"[1, 0, 1]",1,0,1
61,0,20,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,21,j,j,1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,22,f,j,-1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,23,f,f,1.0,0,3,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,24,j,f,-1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,25,f,f,1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,26,f,j,-1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,27,j,j,1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,28,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,29,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,30,j,j,1.0,0,3,1,Big White Square,"[1, 0, 1]",1,0,1
61,0,31,f,f,1.0,0,3,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,32,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,33,f,f,1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,34,j,f,-1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,35,f,j,-1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,36,j,j,1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,37,f,f,1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,38,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,39,j,f,-1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,40,f,j,-1.0,0,3,1,Big White Square,"[1, 0, 1]",1,0,1
61,0,41,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,42,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,43,f,j,-1.0,0,3,1,Big White Square,"[1, 0, 1]",1,0,1
61,0,44,j,j,1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,45,f,f,1.0,0,3,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,46,f,f,1.0,0,3,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,47,j,j,1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,48,f,j,-1.0,0,3,1,Big White Square,"[1, 0, 1]",1,0,1
61,0,49,f,f,1.0,0,3,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,50,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,51,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,52,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,53,j,j,1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,54,j,j,1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,55,j,j,1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,56,f,f,1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,57,f,f,1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,58,f,j,-1.0,0,3,1,Big White Square,"[1, 0, 1]",1,0,1
61,0,59,f,f,1.0,0,3,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,60,j,f,-1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,61,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,62,j,j,1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,63,j,f,-1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,64,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,65,f,f,1.0,0,3,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,66,j,f,-1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,67,j,f,-1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,68,f,j,-1.0,0,3,1,Big White Square,"[1, 0, 1]",1,0,1
61,0,69,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,70,f,f,1.0,0,3,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,71,j,f,-1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,72,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,73,f,j,-1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,74,f,j,-1.0,0,3,1,Big White Square,"[1, 0, 1]",1,0,1
61,0,75,j,j,1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,76,f,f,1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,77,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,78,j,j,1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,79,j,j,1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,80,j,j,1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,81,f,f,1.0,0,3,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,82,f,f,1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,83,j,j,1.0,0,3,1,Big White Square,"[1, 0, 1]",1,0,1
61,0,84,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,85,f,j,-1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,86,f,f,1.0,0,3,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,87,j,j,1.0,0,3,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,88,j,f,-1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,89,f,f,1.0,0,3,0,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,90,f,f,1.0,0,3,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,91,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,92,j,j,1.0,0,3,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,93,j,j,1.0,0,3,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,94,j,j,1.0,0,3,1,Big White Square,"[1, 0, 1]",1,0,1
61,0,95,f,f,1.0,0,3,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,96,j,j,1.0,1,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,97,f,f,1.0,1,1,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,98,f,f,1.0,1,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,99,f,f,1.0,1,1,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,100,j,j,1.0,1,1,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,101,f,j,-1.0,1,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,102,j,j,1.0,1,1,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,103,j,f,-1.0,1,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,104,f,f,1.0,1,1,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,105,f,f,1.0,1,1,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,106,f,j,-1.0,1,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,107,j,j,1.0,1,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,108,j,j,1.0,1,1,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,109,j,j,1.0,1,1,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,110,f,f,1.0,1,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,111,f,f,1.0,1,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,112,j,j,1.0,1,1,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,113,j,j,1.0,1,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,114,j,j,1.0,1,1,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,115,f,f,1.0,1,1,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,116,f,f,1.0,1,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,117,f,f,1.0,1,1,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,118,f,f,1.0,1,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,119,j,j,1.0,1,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,120,j,j,1.0,1,1,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,121,j,f,-1.0,1,1,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,122,j,j,1.0,1,1,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,123,f,f,1.0,1,1,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,124,j,j,1.0,1,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,125,j,f,-1.0,1,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,126,j,j,1.0,1,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,127,f,f,1.0,1,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,128,j,j,1.0,1,1,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,129,f,f,1.0,1,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,130,f,f,1.0,1,1,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,131,f,f,1.0,1,1,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,132,f,f,1.0,1,1,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,133,j,j,1.0,1,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,134,f,f,1.0,1,1,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,135,j,j,1.0,1,1,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,136,f,f,1.0,1,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,137,j,j,1.0,1,1,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,138,j,j,1.0,1,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,139,f,f,1.0,1,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,140,f,f,1.0,1,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,141,j,j,1.0,1,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,142,j,j,1.0,1,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,143,j,j,1.0,1,1,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,144,f,f,1.0,1,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,145,f,f,1.0,1,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,146,j,j,1.0,1,1,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,147,j,j,1.0,1,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,148,j,j,1.0,1,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,149,j,j,1.0,1,1,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,150,f,f,1.0,1,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,151,f,f,1.0,1,1,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,152,j,j,1.0,1,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,153,f,f,1.0,1,1,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,154,j,j,1.0,1,1,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,155,f,f,1.0,1,1,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,156,f,j,-1.0,1,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,157,j,j,1.0,1,1,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,158,f,f,1.0,1,1,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,159,f,f,1.0,1,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,160,j,j,1.0,1,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,161,j,j,1.0,1,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,162,f,f,1.0,1,1,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,163,f,j,-1.0,1,1,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,164,j,j,1.0,1,1,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,165,j,j,1.0,1,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,166,j,j,1.0,1,1,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,167,f,f,1.0,1,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,168,f,f,1.0,1,1,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,169,f,f,1.0,1,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,170,f,f,1.0,1,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,171,j,j,1.0,1,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,172,f,f,1.0,1,1,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,173,f,f,1.0,1,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,174,f,f,1.0,1,1,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,175,j,j,1.0,1,1,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,176,j,j,1.0,1,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,177,j,j,1.0,1,1,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,178,f,f,1.0,1,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,179,j,j,1.0,1,1,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,180,j,j,1.0,1,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,181,f,f,1.0,1,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,182,j,j,1.0,1,1,1,Small Black Square,"[0, 1, 1]",0,1,1
61,0,183,j,f,-1.0,1,1,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,184,f,f,1.0,1,1,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,185,f,f,1.0,1,1,0,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,186,f,f,1.0,1,1,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,187,j,j,1.0,1,1,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,188,f,f,1.0,1,1,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,189,j,j,1.0,1,1,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,190,j,j,1.0,1,1,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,191,f,f,1.0,1,1,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,192,f,j,-1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,193,j,f,-1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,194,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,195,j,f,-1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,196,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,197,f,f,1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
61,0,198,f,j,-1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,199,j,j,1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,200,f,j,-1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,201,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,202,j,f,-1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
61,0,203,f,j,-1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,204,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,205,j,f,-1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,206,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,207,j,f,-1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,208,f,j,-1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,209,f,f,1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,210,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,211,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,212,f,j,-1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,213,f,j,-1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,214,j,f,-1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
61,0,215,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,216,j,f,-1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,217,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,218,f,j,-1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,219,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,220,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,221,j,j,1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,222,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,223,j,f,-1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
61,0,224,j,j,1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,225,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,226,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,227,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,228,j,f,-1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,229,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,230,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,231,f,f,1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,232,f,f,1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
61,0,233,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,234,f,f,1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
61,0,235,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,236,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,237,j,j,1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,238,f,j,-1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,239,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,240,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,241,f,f,1.0,2,4,0,Small White Triangle,"[0, 0, 0]",0,0,0
61,0,242,j,f,-1.0,2,4,0,Big White Square,"[1, 0, 1]",1,0,1
61,0,243,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,244,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,245,j,j,1.0,2,4,1,Big Black Square,"[1, 1, 1]",1,1,1
61,0,246,j,j,1.0,2,4,1,Big Black Triangle,"[1, 1, 0]",1,1,0
61,0,247,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
61,0,248,j,f,-1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
61,0,249,f,f,1.0,2,4,0,Small Black Square,"[0, 1, 1]",0,1,1
61,0,250,f,j,-1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,251,j,j,1.0,2,4,1,Small Black Triangle,"[0, 1, 0]",0,1,0
61,0,252,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,253,f,f,1.0,2,4,0,Small White Square,"[0, 0, 1]",0,0,1
61,0,254,j,j,1.0,2,4,1,Big White Triangle,"[1, 0, 0]",1,0,0
